SUBSCRIBER_ID,TARIFF_PLAN_ID_FROM,TARIFF_PLAN_ID_TO,CHANGE_MONTH
5563,4,5,2017-01
5563,5,4,2017-01
5564,4,5,2017-01
5565,4,5,2017-02
5566,4,5,2017-04
5567,3,5,2017-06
5568,4,5,2017-02
5569,4,5,2017-01
5570,4,5,2017-01
5571,3,5,2017-06
5572,4,5,2017-04
5573,4,5,2017-01
5574,4,5,2017-02
5575,4,5,2017-02
5576,4,3,2017-05
5577,4,5,2017-05
5578,1,4,2017-04
5579,4,5,2017-03
5580,4,5,2017-03
5581,3,4,2017-04
5582,4,5,2017-04
5583,4,1,2017-02
5583,1,5,2017-02
5584,4,5,2017-01
5585,4,5,2017-06
5586,2,4,2017-01
5587,4,5,2017-04
5588,3,4,2017-04
5589,4,1,2017-01
5590,4,5,2017-03
5590,5,1,2017-05
5591,4,3,2017-05
5592,4,5,2017-01
5593,3,5,2017-04
5594,4,5,2017-02
5595,4,5,2017-06
5596,4,5,2017-03
5597,4,5,2017-06
5598,4,5,2017-03
5599,4,5,2017-02
5600,4,5,2017-05
5601,4,5,2017-01
5602,4,5,2017-02
5603,4,5,2017-05
5604,3,5,2017-05
5605,1,5,2017-05
5606,4,5,2017-03
5607,4,5,2017-02
5608,4,5,2017-03
5609,4,5,2017-01
5610,4,5,2017-02
5611,4,5,2017-02
5612,4,1,2017-02
5613,1,3,2017-03
5614,4,5,2017-01
5615,4,5,2017-03
5616,3,5,2017-02
5617,4,3,2017-03
5618,4,3,2017-01
5619,4,5,2017-02
5620,4,5,2017-06
5621,4,1,2017-01
5622,4,5,2017-01
5623,4,5,2017-04
5624,4,5,2017-05
5625,4,5,2017-06
5626,4,5,2017-04
5627,3,5,2017-01
5628,3,4,2017-01
5629,4,5,2017-04
5630,5,3,2017-01
5631,4,5,2017-01
5631,5,1,2017-02
5632,4,5,2017-05
5633,2,5,2017-05
5634,4,5,2017-04
5635,4,5,2017-02
5636,4,1,2017-06
5637,4,5,2017-01
5639,4,5,2017-03
5640,4,5,2017-05
5641,3,5,2017-03
5642,1,5,2017-02
5643,4,5,2017-01
5644,4,5,2017-04
5645,4,5,2017-06
5646,4,5,2017-03
5646,5,1,2017-04
5647,4,5,2017-06
5648,3,5,2017-01
5649,3,4,2017-01
5650,4,5,2017-01
5651,4,5,2017-01
5652,4,3,2017-01
5653,4,5,2017-03
5654,4,3,2017-01
5654,3,5,2017-02
5655,4,5,2017-01
5656,4,5,2017-03
5657,4,5,2017-01
5658,4,5,2017-05
5659,4,1,2017-02
5660,4,5,2017-01
5661,4,5,2017-03
5662,3,5,2017-06
5663,4,5,2017-05
5664,4,5,2017-01
5665,4,5,2017-05
5666,4,5,2017-01
5667,4,5,2017-02
5668,4,5,2017-05
5669,4,5,2017-02
5670,4,5,2017-05
5671,2,5,2017-05
5672,4,5,2017-04
5673,4,2,2017-02
5674,4,5,2017-04
5675,4,5,2017-02
5676,4,5,2017-04
5677,4,5,2017-05
5678,3,5,2017-02
5679,3,5,2017-04
5680,4,3,2017-01
5681,4,5,2017-06
5682,4,5,2017-05
5683,4,3,2017-04
5684,4,5,2017-06
5685,4,5,2017-03
5686,4,5,2017-04
5687,4,5,2017-02
5688,4,5,2017-05
5689,4,5,2017-05
5690,3,5,2017-06
5691,4,5,2017-05
5692,4,5,2017-01
5693,3,5,2017-05
5694,4,5,2017-02
5695,3,5,2017-06
5696,4,5,2017-01
5697,4,1,2017-04
5697,1,4,2017-04
5698,4,5,2017-01
5699,3,5,2017-01
5700,4,5,2017-04
5701,4,5,2017-04
5702,4,3,2017-03
5703,4,5,2017-01
5704,4,5,2017-02
5705,4,5,2017-05
5706,4,5,2017-01
5707,3,5,2017-05
5708,4,5,2017-03
5709,3,5,2017-06
5710,4,5,2017-05
5711,4,5,2017-04
5712,4,5,2017-04
5713,4,5,2017-06
5714,1,5,2017-04
5715,4,5,2017-02
5716,3,5,2017-01
5717,4,5,2017-02
5718,4,5,2017-01
5719,3,5,2017-02
5720,3,5,2017-03
5721,3,5,2017-03
5722,3,4,2017-04
5723,1,5,2017-03
5724,4,5,2017-02
5725,4,5,2017-04
5726,4,1,2017-01
5727,4,5,2017-03
5728,4,5,2017-04
5729,4,5,2017-01
5730,4,5,2017-01
5731,4,1,2017-03
5732,3,5,2017-02
5733,3,5,2017-03
5734,4,5,2017-02
5735,1,3,2017-04
5735,3,5,2017-05
5736,4,3,2017-03
5737,4,3,2017-02
5738,2,5,2017-03
5738,5,4,2017-04
5739,3,4,2017-01
5740,4,5,2017-02
5741,4,5,2017-02
5742,4,5,2017-01
5743,4,5,2017-03
5744,1,5,2017-06
5745,4,5,2017-05
5746,4,1,2017-02
5747,4,5,2017-06
5748,4,5,2017-01
5749,3,5,2017-04
5750,4,5,2017-05
5751,4,5,2017-01
5752,4,5,2017-01
5753,4,5,2017-03
5754,4,5,2017-02
5755,3,5,2017-05
5756,1,5,2017-05
5757,3,5,2017-04
5758,4,5,2017-05
5759,3,5,2017-03
5760,4,1,2017-01
5761,4,5,2017-06
5762,4,5,2017-06
5763,4,5,2017-01
5764,1,4,2017-03
5765,4,5,2017-04
5766,2,4,2017-03
5766,4,5,2017-05
5767,4,5,2017-04
5768,3,4,2017-04
5769,3,5,2017-04
5770,4,1,2017-01
5770,1,5,2017-01
5770,5,1,2017-01
5771,4,5,2017-02
5772,4,5,2017-06
5773,3,5,2017-03
5774,4,1,2017-04
5775,4,5,2017-06
5776,4,5,2017-06
5777,1,5,2017-05
5778,4,5,2017-03
5779,4,2,2017-01
5780,3,4,2017-01
5781,4,5,2017-02
5782,4,5,2017-06
5783,3,4,2017-03
5784,4,5,2017-04
5785,4,5,2017-01
5786,1,4,2017-01
5787,3,5,2017-06
5788,4,5,2017-03
5789,3,4,2017-04
5790,4,5,2017-05
5791,5,1,2017-05
5791,1,5,2017-06
5792,3,4,2017-02
5793,3,4,2017-03
5794,4,5,2017-03
5795,4,5,2017-03
5796,4,1,2017-06
5797,4,5,2017-03
5798,2,4,2017-03
5799,3,5,2017-05
5800,4,5,2017-01
5802,4,5,2017-06
5803,3,5,2017-06
5804,3,4,2017-02
5805,4,5,2017-03
5806,4,5,2017-04
5807,4,3,2017-04
5807,3,4,2017-04
5808,3,5,2017-03
5809,4,5,2017-01
5810,4,5,2017-05
5811,4,5,2017-02
5812,4,5,2017-04
5813,4,1,2017-03
5814,4,5,2017-04
5815,4,5,2017-02
5816,3,4,2017-02
5817,4,5,2017-03
5818,3,4,2017-02
5819,3,5,2017-05
5820,3,4,2017-02
5821,3,4,2017-03
5822,4,5,2017-01
5823,4,5,2017-05
5824,4,5,2017-01
5825,4,5,2017-06
5826,4,5,2017-05
5827,4,3,2017-01
5828,3,5,2017-06
5829,4,5,2017-05
5830,4,5,2017-03
5831,3,4,2017-01
5832,5,1,2017-05
5832,1,5,2017-05
5833,4,5,2017-05
5834,1,5,2017-04
5835,4,5,2017-03
5836,3,5,2017-01
5837,4,5,2017-01
5838,4,5,2017-05
5839,4,5,2017-01
5840,4,5,2017-02
5841,4,5,2017-01
5842,4,5,2017-03
5843,4,5,2017-04
5844,1,5,2017-06
5845,4,5,2017-06
5846,3,5,2017-05
5847,4,5,2017-01
5848,1,5,2017-05
5849,4,3,2017-02
5850,4,5,2017-02
5851,3,1,2017-01
5852,4,5,2017-04
5853,4,5,2017-02
5854,3,5,2017-04
5855,3,5,2017-02
5856,4,5,2017-04
5857,4,5,2017-03
5858,3,5,2017-01
5859,3,5,2017-06
5860,4,3,2017-02
5861,4,5,2017-02
5861,5,4,2017-02
5862,4,5,2017-05
5863,4,5,2017-03
5864,4,5,2017-05
5865,4,5,2017-02
5866,4,5,2017-05
5867,3,4,2017-01
5868,3,4,2017-01
5869,4,5,2017-02
5870,4,3,2017-03
5871,4,5,2017-05
5872,3,4,2017-03
5873,4,5,2017-06
5874,4,5,2017-02
5875,3,5,2017-02
5876,1,5,2017-06
5877,3,5,2017-05
5878,3,4,2017-02
5878,4,5,2017-03
5879,4,3,2017-04
5880,3,5,2017-05
5881,4,5,2017-06
5882,3,5,2017-03
5883,3,4,2017-02
5884,4,2,2017-02
5885,3,5,2017-01
5886,3,5,2017-04
5887,4,3,2017-02
5888,4,5,2017-01
5889,3,5,2017-04
5890,4,5,2017-06
5891,3,5,2017-06
5892,3,4,2017-01
5893,4,5,2017-04
5894,4,5,2017-05
5895,5,1,2017-03
5896,4,5,2017-03
5896,5,1,2017-04
5897,4,5,2017-03
5898,4,5,2017-06
5899,3,5,2017-03
5900,4,5,2017-06
5901,3,5,2017-05
5902,4,5,2017-02
5903,3,5,2017-04
5904,4,5,2017-02
5905,3,5,2017-03
5905,3,5,2017-03
5905,3,5,2017-03
5905,3,5,2017-03
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,5,3,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5905,3,5,2017-04
5906,4,5,2017-01
5907,3,4,2017-01
5908,4,5,2017-03
5909,3,5,2017-05
5910,4,1,2017-03
5911,4,5,2017-04
5912,5,2,2017-02
5913,4,2,2017-01
5914,4,3,2017-03
5915,3,4,2017-03
5916,3,4,2017-03
5917,3,5,2017-03
5918,3,5,2017-06
5919,4,3,2017-05
5920,4,5,2017-04
5921,3,4,2017-03
5922,4,5,2017-05
5923,4,5,2017-04
5924,3,5,2017-03
5925,3,4,2017-03
5926,4,5,2017-02
5927,2,5,2017-04
5928,3,5,2017-04
5929,5,1,2017-03
5929,5,1,2017-03
5929,5,1,2017-03
5929,5,1,2017-03
5929,1,5,2017-03
5929,1,5,2017-03
5929,1,5,2017-03
5929,1,5,2017-03
5929,5,3,2017-03
5929,5,3,2017-03
5929,5,3,2017-03
5929,5,3,2017-03
5929,5,1,2017-04
5929,5,1,2017-04
5929,5,1,2017-04
5929,5,1,2017-04
5930,3,4,2017-04
5930,4,5,2017-05
5931,3,5,2017-06
5932,3,5,2017-03
5933,3,5,2017-03
5934,5,1,2017-02
5935,4,5,2017-06
5936,3,5,2017-04
5937,3,4,2017-04
5938,4,5,2017-04
5939,5,3,2017-01
5940,4,5,2017-02
5941,4,5,2017-06
5942,1,5,2017-04
5943,4,5,2017-03
5944,2,4,2017-01
5944,4,2,2017-04
5945,4,5,2017-03
5946,4,5,2017-05
5947,4,5,2017-03
5948,5,3,2017-01
5949,5,3,2017-02
5950,4,5,2017-03
5951,4,5,2017-03
5952,4,2,2017-04
5953,5,4,2017-03
5954,4,5,2017-02
5955,4,5,2017-06
5956,5,4,2017-04
5957,4,2,2017-05
5958,4,5,2017-03
5958,5,4,2017-05
5959,4,5,2017-03
5960,4,5,2017-04
5961,5,3,2017-05
5962,5,4,2017-03
5963,4,5,2017-06
5964,4,5,2017-04
5965,1,5,2017-03
5966,4,5,2017-06
5967,4,3,2017-03
5968,4,5,2017-03
5969,5,1,2017-03
5970,5,3,2017-04
5971,4,5,2017-03
5972,4,5,2017-06
5973,5,4,2017-03
5974,5,3,2017-04
5975,4,2,2017-05
5976,5,1,2017-05
5977,5,3,2017-03
5978,5,4,2017-04
5979,2,5,2017-06
5980,5,1,2017-03
5981,5,3,2017-04
5982,5,3,2017-04
5983,5,3,2017-04
5984,5,3,2017-04
5985,4,5,2017-06
5986,5,1,2017-06
5987,5,3,2017-05
5988,1,4,2017-05
5989,5,1,2017-05
